timestamp,min_cpu,max_cpu,avg_cpu
2017-01-25 21:15:00,745132.064679997,2260720.160381017,1270614.2733219871
2017-01-30 07:30:00,747432.9547429985,2171006.8467760268,1218729.4176219942
2017-01-29 17:05:00,837631.1304599949,2536062.1198410145,1461860.963596001
2017-01-18 16:00:00,731909.8431329974,2352250.7596590407,1304316.080223004
2017-01-22 14:35:00,781653.4717590073,2334823.1016349914,1350019.342196962
2017-01-26 05:50:00,696414.0617759916,2058629.946176028,1151637.38223298
2017-01-26 19:35:00,838559.2398810013,2480705.8664689898,1433817.8268990165
2017-01-24 06:25:00,670966.4677450089,2084746.0601660216,1138767.429395992
2017-01-26 04:45:00,694092.8890349944,2030696.5444110068,1136233.998877012
2017-01-13 16:25:00,754827.9072869916,2658637.608811983,1406608.567543028
2017-01-13 23:30:00,685321.6068570074,2116186.7422319986,1170047.1253749914
2017-01-04 10:50:00,727647.992041004,2277211.2593499776,1241069.2185599755
2017-01-28 13:50:00,768821.6446809834,2295764.912863012,1315852.358665991
2017-01-03 00:20:00,653763.4991800089,2147452.6532099717,1140118.4329699983
2017-01-25 15:10:00,790725.2176139904,2408695.512912992,1371695.9230600116
2017-01-28 12:30:00,743449.3880509931,2268293.1102739805,1288352.204103017
2017-01-12 13:10:00,706948.8870229956,2182267.93272099,1205954.5865110094
2017-01-30 21:55:00,746669.5470099999,2353867.325570016,1288207.1556960093
2017-01-23 10:30:00,695499.5074630025,2168829.207275981,1185489.642964998
2017-01-13 19:05:00,739281.5031799987,2310775.0497780615,1302147.590269003
2017-01-27 07:20:00,731725.5562429966,2163970.617260026,1212445.675613035
2017-01-14 18:00:00,743054.2747060094,2267542.926176024,1284559.137410986
2017-01-05 20:10:00,716191.1137979947,2269969.043362005,1256059.7761799986
2017-01-21 07:50:00,667596.5779680089,2053254.100842006,1127761.5830889982
2017-01-16 09:25:00,711560.4042989836,2250292.869941003,1256327.008924022
2017-01-10 16:10:00,763828.640096995,2452046.516069997,1349193.2856350031
2017-01-20 22:30:00,740833.0639350049,2284829.2923289626,1285795.8693179805
2017-01-29 19:10:00,795911.1291850032,2462813.083671996,1399127.292956999
2017-01-06 01:00:00,655628.0872550029,2063467.685834977,1105945.8923120073
2017-01-17 18:35:00,703426.7109779896,2300703.7465080232,1267487.8439350224
2017-01-27 23:10:00,718853.8026040107,2194007.872699974,1232782.181925996
2017-01-25 12:10:00,754530.0696460138,2249848.273945976,1267087.1516379977
2017-01-15 11:15:00,693509.5551920068,2157073.028929987,1213868.3945250052
2017-01-11 10:20:00,705972.0703030038,2366462.3378499923,1247994.945001028
2017-01-16 19:25:00,762545.4069720036,2428938.1271290253,1362279.1772979968
2017-01-27 21:00:00,765228.1201149933,2404381.664720923,1366744.3471200045
2017-01-08 21:50:00,716179.9234640094,2277530.4123279788,1223759.3286740042
2017-01-21 00:40:00,672301.8219929907,2079429.21343098,1139409.8584779908
2017-01-22 10:55:00,725602.9771349976,2342948.486893037,1306424.0896149776
2017-01-12 16:15:00,782363.3649229859,2426802.1350529874,1362091.9026849945
2017-01-03 13:25:00,724506.3920730004,2447800.7561870245,1301410.4775729815
2017-01-29 20:50:00,754185.3157550016,2358909.685848011,1302224.160006002
2017-01-27 13:15:00,739662.2792220016,2257443.8127050092,1270620.4664370029
2017-01-28 08:25:00,710259.0317429915,2213500.039025989,1227855.7044160112
2017-01-16 12:20:00,743981.1191690004,2227714.452251026,1276262.8859090365
2017-01-15 02:55:00,662510.278166,1990078.3773280373,1094786.2230700029
2017-01-01 21:45:00,716863.8662589955,2411948.480754,1288793.2073289957
2017-01-30 13:45:00,777192.1287609928,2322244.017370962,1314701.1441879957
2017-01-22 11:25:00,701667.9755920016,2287716.0264439997,1261750.1851509968
2017-01-30 22:40:00,735070.9152560001,2267912.8158260263,1252275.8494200022
2017-01-02 16:45:00,798486.3667759951,2541090.8573920247,1405649.0119329942
2017-01-12 15:55:00,764071.5240169889,2429787.8197500026,1355898.729970995
2017-01-05 21:40:00,700339.0456250006,2253248.3819600074,1223479.7031809909
2017-01-28 21:50:00,816995.1065499863,2446007.913862011,1398459.15596298
2017-01-26 14:10:00,753985.2794360002,2311138.509390976,1300629.940371983
2017-01-14 13:40:00,716475.3364200016,2201656.3655280145,1241007.8909340114
2017-01-07 00:15:00,683594.7701559942,2155255.2772639655,1174913.9966729954
2017-01-11 11:15:00,765200.5913389842,2503978.350218014,1398730.3379050111
2017-01-13 06:20:00,682703.2566109971,2015889.6132990168,1116821.5681399792
2017-01-24 09:00:00,676441.760539008,2128926.876488032,1158202.9705440055
2017-01-07 04:30:00,623869.8144750011,1947628.2136839936,1040683.8893099924
2017-01-18 15:50:00,737070.3815180041,2300841.743525959,1296753.5426520158
2017-01-01 16:00:00,704582.3401039978,2344921.774444964,1272110.3030740216
2017-01-16 06:40:00,673446.6838920035,2029355.9750530084,1120601.6098020105
2017-01-15 04:00:00,619338.4116720058,1871417.292482024,1023794.102927002
2017-01-05 19:55:00,721847.4800710042,2299852.8809889844,1270963.918948006
2017-01-14 00:30:00,680439.9664290096,2070007.9746000068,1141604.7124749958
2017-01-28 13:30:00,759019.179376987,2287999.485312007,1308392.8707910045
2017-01-04 09:05:00,718239.3093689929,2242459.6259239814,1219855.312896997
2017-01-04 01:50:00,635279.5532909974,2079301.0115919712,1085394.034412991
2017-01-11 03:10:00,651797.4739819891,2033846.3925510044,1082649.2297910012
2017-01-16 18:05:00,797324.2635920059,2389271.449081988,1389666.839786985
2017-01-30 13:40:00,779851.0968439932,2321744.812444983,1324943.7058140158
2017-01-22 21:50:00,702189.274566003,2189401.044085001,1200365.7107090135
2017-01-09 04:40:00,662270.5265420005,2021161.715016001,1093743.4999229934
2017-01-25 12:50:00,758012.2388929893,2285993.8259669784,1286106.725358024
2017-01-21 03:30:00,629660.7990320097,1901690.188724987,1037736.0965680043
2017-01-29 22:05:00,736190.7517929977,2245841.6885339892,1246407.1845989977
2017-01-08 23:10:00,677852.573047995,2135723.6749330107,1149738.492218009
2017-01-04 04:05:00,648026.3163759978,2072447.9193059944,1099874.1203720083
2017-01-19 06:50:00,654125.1439580059,1949335.124784017,1074935.0977980143
2017-01-05 04:45:00,642146.4381010069,1972604.006804009,1062662.835238004
2017-01-07 05:20:00,619754.8986830022,1936178.540955034,1036638.4949100008
2017-01-30 17:40:00,831479.9749630069,2597406.9872280303,1465300.8296879765
2017-01-14 15:45:00,744461.9218270035,2308088.871222975,1300831.5853979965
2017-01-05 15:15:00,711545.037287012,2305405.665302001,1262289.0259499964
2017-01-10 22:35:00,705726.0952770045,2210658.689117003,1195574.093382002
2017-01-21 23:20:00,667911.981831004,2077619.3411060143,1150493.4192619985
2017-01-28 18:15:00,824272.8789639918,2461144.730677006,1421972.1585239896
2017-01-28 19:40:00,805330.8233780024,2494256.596059003,1424999.4489600095
2017-01-20 03:20:00,622175.2794739935,1912607.1937920027,1031928.350023002
2017-01-13 17:10:00,738078.9853729975,2356746.323271004,1305747.8684760144
2017-01-25 17:00:00,837286.0101980069,2597092.918623004,1480898.9711769975
2017-01-13 19:50:00,733169.7837850002,2315283.5056159827,1302613.755088977
2017-01-03 02:15:00,635270.4419939939,2066514.251076972,1076926.0332489829
2017-01-14 04:30:00,632228.6152950061,1925076.3063179755,1057882.7513919785
2017-01-14 00:05:00,668619.7819870043,2040719.44642702,1127324.0908520003
2017-01-30 17:00:00,828257.0097330083,2514792.570000968,1434942.874589008
2017-01-07 19:50:00,760968.9674750068,2355686.1298489915,1331919.9923990148
2017-01-03 22:00:00,702983.6722050022,2315828.0575360027,1237093.9157869914
2017-01-14 19:10:00,753929.5643629971,2319704.43009307,1318751.6198179792
2017-01-04 13:15:00,732971.4731990139,2332072.054419024,1269342.000128002
2017-01-09 10:40:00,697438.5396350177,2213067.146558967,1202018.4000479928
2017-01-01 13:45:00,676756.1118960126,2226939.936981999,1206598.1512600055
2017-01-08 07:45:00,645380.3487450064,2040149.301167971,1094478.320184006
2017-01-25 16:45:00,822626.9962979986,2494007.7035689917,1423300.7784260083
2017-01-29 06:10:00,676644.3513230006,2084902.503108984,1147067.3912669928
2017-01-11 19:20:00,732670.9646249815,2373724.93227598,1292310.7814860046
2017-01-07 13:20:00,697268.5537559977,2199585.1921070083,1215864.8486779963
2017-01-22 17:15:00,798782.999603007,2424279.566415981,1391351.768686983
2017-01-10 04:25:00,660815.6489549996,2131109.1903839936,1123441.6564880025
2017-01-23 21:15:00,673938.4183820003,2144886.0034689996,1169937.1632229874
2017-01-06 20:00:00,755713.1106869958,2344295.9198619747,1322981.6433719904
2017-01-13 09:25:00,692698.4407119871,2181879.017714029,1194915.8851600206
2017-01-14 14:35:00,731073.5719620013,2231101.0907140197,1265166.3201169756
2017-01-01 07:50:00,641344.0064590103,2042347.5972750152,1092412.2910680012
2017-01-17 08:25:00,668339.5018370043,2125305.5211460064,1149945.0808130028
2017-01-27 02:05:00,728577.0793880058,2107059.2567079742,1194062.1152079771
2017-01-20 01:15:00,635141.21640399,1936754.6087299928,1055116.8004870105
2017-01-10 21:40:00,713052.9898710109,2294781.6190950214,1233512.8676299984
2017-01-09 03:20:00,647000.4993790092,2001761.1694210025,1075795.725828992
2017-01-24 10:40:00,674975.0719380011,2190144.1445190143,1174373.4811360056
2017-01-05 10:30:00,700044.6607369982,2175056.3674319703,1191129.1264909978
2017-01-27 05:25:00,737909.8004849927,2170027.084468998,1219108.4692489996
2017-01-05 14:55:00,719753.6104329865,2321740.544409033,1269688.8284110164
2017-01-21 19:50:00,746569.582075003,2325153.7291399892,1310595.600499982
2017-01-17 12:35:00,678383.9827589986,2147937.2446819944,1168124.1764049968
2017-01-22 06:25:00,609041.3015100012,1980388.476854991,1058736.621971001
2017-01-12 00:50:00,654442.6206410036,2009071.549409005,1088306.55413999
2017-01-21 13:50:00,714713.8192399958,2197450.78114,1249991.85208401
2017-01-28 06:45:00,680732.3383259949,2073154.795445001,1147806.5071709978
2017-01-03 18:55:00,724634.477282,2433736.669739997,1312507.7280710014
2017-01-10 09:20:00,692896.7213270154,2111812.761129016,1149942.1606109894
2017-01-19 07:05:00,659982.7838869893,1992009.73180304,1100112.1930180115
2017-01-21 18:25:00,721722.8533549951,2410945.600809964,1317708.9858650134
2017-01-01 10:40:00,676992.8772940164,2193291.164138974,1188431.1641950018
2017-01-25 10:25:00,735617.9563280003,2254401.271576974,1253225.69234901
2017-01-21 03:20:00,617361.6974529931,1872196.9965759935,1024924.521385
2017-01-05 11:45:00,699452.4132399999,2184547.762248966,1196680.7804820049
2017-01-22 23:45:00,672436.2361280008,2055123.3866700032,1123272.597473992
2017-01-24 16:15:00,780528.2642210101,2431152.027195001,1370295.382162035
2017-01-04 17:20:00,793828.923171988,2471491.846346021,1369429.841418014
2017-01-28 00:10:00,706737.8997100024,2123004.333987,1186144.5738519852
2017-01-30 01:25:00,698681.8820010114,2136550.9142350107,1167565.2840640054
2017-01-27 06:50:00,749838.0054799924,2220819.9723669733,1255750.8280910165
2017-01-02 14:05:00,738542.3090079981,2354679.156822004,1305185.750347011
2017-01-19 16:50:00,732569.7660539913,2296278.9871989843,1290544.181596002
2017-01-12 18:05:00,779994.1731230171,2352783.905483008,1345033.704043982
2017-01-19 17:45:00,739621.1597959925,2348624.888230001,1308935.6141249917
2017-01-09 19:45:00,722916.6988999876,2258583.59270599,1253538.5361509838
2017-01-07 08:10:00,656053.6529649965,2094919.3832570072,1134089.4498080085
2017-01-30 17:20:00,850502.5512869855,2511389.356648076,1452420.710343003
2017-01-14 00:25:00,672965.5542190049,2122425.58528798,1152773.683046002
2017-01-26 14:20:00,766371.0632360005,2355612.447839,1326824.187797999
2017-01-01 10:20:00,645209.0445190028,2151757.244232014,1135514.8822240112
2017-01-01 01:15:00,655958.2522390062,2131909.8325660145,1136152.9615889871
2017-01-26 19:20:00,855240.5489950205,2500167.985726973,1450050.7707550295
2017-01-06 13:10:00,701862.9867759856,2212436.9124740157,1216905.6529400218
2017-01-27 12:15:00,722688.8769289984,2200982.818538007,1233958.9236139643
2017-01-21 12:35:00,695493.4217700041,2160911.1153950044,1219876.720850005
2017-01-12 13:00:00,721440.3511280008,2153824.1169479624,1210155.278712022
2017-01-08 14:35:00,781059.2424599992,2343879.5584510183,1334793.7932899976
2017-01-14 09:15:00,678979.7077409987,2084600.0682500275,1164232.1809780248
2017-01-15 09:20:00,687276.1581119947,2097696.9819919933,1179892.9179730047
2017-01-03 22:55:00,697300.3135469992,2281448.187305011,1218353.645230019
2017-01-08 22:40:00,693122.4630620007,2204455.246711982,1181417.255752014
2017-01-05 23:10:00,686204.8518839861,2168716.8374199616,1176587.2720150074
2017-01-10 04:50:00,665190.2040289999,2040356.078077981,1098725.9155080025
2017-01-05 07:50:00,671997.725576985,2067726.44591106,1124123.408981001
2017-01-23 01:15:00,621357.095747994,1958542.105585013,1047928.7464890042
2017-01-12 18:50:00,772099.4522829942,2360928.457704992,1336031.6563049909
2017-01-07 07:55:00,648930.6650340036,2073366.068786994,1113074.2981590063
2017-01-20 06:00:00,639116.2611669957,1943900.661007996,1061971.504347995
2017-01-05 05:55:00,662449.3146180026,2031770.4607779644,1101074.5595949802
2017-01-25 04:50:00,693804.5772399948,2018855.5636340056,1133430.8807600082
2017-01-30 22:10:00,740161.1421730015,2285671.567599006,1266836.6717840035
2017-01-19 07:25:00,667038.3545930018,2045287.327831,1115850.0341099962
2017-01-04 00:35:00,650971.339487995,2125888.2396200183,1118008.593630005
2017-01-02 03:45:00,635118.9453770105,2059228.2164769885,1085652.8954749815
2017-01-12 21:50:00,729348.832980989,2175116.0974869784,1226951.6751770072
2017-01-24 12:15:00,680655.3426659971,2164689.4343990004,1181115.1751450012
2017-01-19 04:45:00,630355.7384789962,1933173.2637780115,1046873.3386909924
2017-01-13 07:45:00,685881.471615996,2064045.181335996,1149779.7431890012
2017-01-27 12:00:00,727067.0110380013,2223286.934807984,1244684.1895999862
2017-01-09 17:45:00,777681.1137519784,2522991.1491630003,1371564.7804999824
2017-01-02 02:45:00,631931.3150979982,2053548.396084972,1079858.9782570156
2017-01-18 16:20:00,744034.7726050076,2358226.3497589887,1316211.9891130065
2017-01-22 16:45:00,808489.789792003,2458595.2449569763,1408226.5853579962
2017-01-18 09:30:00,675163.0627710143,2073177.379129009,1141842.1169060078
2017-01-07 07:50:00,644418.6980819888,2029682.7239629976,1095294.4352960235
2017-01-30 10:55:00,736888.4248259885,2290089.278711006,1258301.0137560116
2017-01-03 09:30:00,698377.4093880053,2252127.0383520015,1200522.3908360023
2017-01-30 01:50:00,700163.2689540066,2076035.5379060032,1148296.8932920103
2017-01-14 13:10:00,702573.3764679944,2195308.322482021,1233836.2541550018
2017-01-17 23:55:00,645751.1123289961,2030056.5508839828,1098924.3615209968
2017-01-11 05:15:00,708695.4227559974,2091674.8267790168,1147349.0629710043
2017-01-29 18:25:00,808368.7358310048,2543245.6495299544,1438954.866952017
2017-01-06 13:20:00,706593.19886899,2219482.706019995,1225231.8504919757
2017-01-26 14:25:00,766671.8782610069,2525526.204321964,1389161.5978669731
2017-01-08 06:00:00,622943.9792600035,1977100.4305759931,1042067.830243989
2017-01-03 12:55:00,706458.5879569935,2327488.881910964,1250330.9210819984
2017-01-17 02:30:00,623967.8888369893,1966141.660746012,1049330.7579749743
2017-01-14 15:15:00,727109.2052040045,2244301.651421993,1266082.2602080074
2017-01-11 21:40:00,743896.3987309955,2324926.8807069897,1276826.3178759802
2017-01-06 23:35:00,719933.1200910013,2207195.861929021,1225954.5678420076
2017-01-21 03:40:00,621855.2625500016,1894548.8601980184,1030635.4611679952
2017-01-25 02:40:00,688828.228553009,2033317.2776770203,1127567.8268690114
2017-01-18 11:35:00,686997.8103830016,2175116.463096973,1187741.2788940028
2017-01-24 07:15:00,680793.1533919882,2041198.628570016,1132362.295098006
2017-01-09 11:30:00,722520.1833839694,2215769.889950003,1222993.3827690182
2017-01-28 05:20:00,654556.5108959946,1987005.9800130085,1091005.3236780071
2017-01-21 01:40:00,663438.0249029957,2006275.0446779905,1107448.4398900124
2017-01-30 01:05:00,718511.6129389894,2118664.6192860017,1183218.9370819975
2017-01-10 17:35:00,774972.4089119945,2515244.594822024,1360053.8425029877
2017-01-20 19:20:00,813069.0579289905,2454029.160199961,1413217.5086100053
2017-01-09 03:35:00,645759.3972020104,1975757.5587329983,1060803.4806540096
2017-01-16 03:15:00,632044.4370330037,1917876.664333014,1042664.113803994
2017-01-22 19:45:00,772649.7776300088,2352931.823319004,1342441.6256569922
2017-01-24 23:25:00,705572.4149369905,2174724.682236005,1200529.4398359803
2017-01-24 06:05:00,663564.348985999,2071965.242941024,1119718.6463799914
2017-01-01 09:00:00,639623.7039090039,2100308.971357034,1114591.1653290335
2017-01-15 17:35:00,761704.0239189961,2418675.9542460083,1348487.3386310113
2017-01-13 09:30:00,688709.9031500064,2099708.1305039963,1161927.9108070077
2017-01-23 22:55:00,682689.0785169911,2169105.0053330045,1178881.5353569868
2017-01-19 17:10:00,743445.9053999961,2351923.37091095,1324917.79757899
2017-01-26 11:50:00,723431.8682590051,2257559.50547698,1241378.1769580157
2017-01-06 10:10:00,716459.2107660075,2198876.8710649847,1210336.063910003
2017-01-17 19:05:00,696947.9592710059,2258556.1091950457,1253101.0174899788
2017-01-25 00:25:00,708636.7864579981,2130736.7445909907,1179269.2288610025
2017-01-20 11:30:00,685845.152622999,2203921.2133460264,1189762.7448489906
2017-01-21 01:00:00,663559.4126109972,2034299.6041800063,1113620.4409439983
2017-01-27 15:55:00,778450.6824949966,2576079.812149957,1421564.5395550088
2017-01-11 00:25:00,673158.5688410029,2141164.424352,1140241.8935940014
2017-01-02 20:10:00,714391.6509950056,2425860.07791002,1310640.389613999
2017-01-15 15:35:00,725674.6723400053,2236688.411357948,1262523.8623300078
2017-01-10 18:05:00,766881.3981160161,2372813.728809988,1327450.0594610116
2017-01-17 13:40:00,687505.6546899895,2137451.171179022,1183324.9163430126
2017-01-03 01:45:00,633772.4445139944,2088273.266380001,1089743.4997630096
2017-01-01 18:05:00,720670.5059239916,2365277.1606579632,1300774.5971579954
2017-01-03 16:00:00,729113.219695993,2409919.8230109853,1304087.6869560126
2017-01-30 21:15:00,758621.2126250117,2344839.7734669787,1301199.6653030072
2017-01-20 03:00:00,628430.4550000047,1922712.487744004,1042372.0119049952
2017-01-16 05:15:00,644843.3885949972,1934747.8232880256,1059516.289156994
2017-01-20 14:45:00,726321.131768005,2350706.466406979,1305688.1335849934
2017-01-04 01:30:00,643187.1597230019,2120019.9094359577,1105547.4927819995
2017-01-10 05:25:00,700086.0800560012,2164534.4963650084,1175181.357644984
2017-01-24 20:10:00,738423.2399940134,2309946.365792014,1302091.7156550155
2017-01-15 16:05:00,744509.9068769992,2311492.166276961,1306463.8591470008
2017-01-27 23:30:00,712671.1105969949,2168291.5066860127,1215952.9644949974
2017-01-20 15:20:00,743235.1673329887,2321932.1939730016,1306028.6081469872
2017-01-17 01:55:00,634494.8967080113,1961348.4037849791,1062333.1456669946
2017-01-18 04:05:00,608660.6393379978,1902696.7462600125,1027760.2541440092
2017-01-02 16:00:00,768732.7982739981,2448780.109115985,1354670.1023480135
2017-01-29 22:35:00,738876.16425699,2274062.29452903,1257535.3152169783
2017-01-02 06:10:00,637875.4963100051,2072257.5513150191,1092597.0922760242
2017-01-25 10:00:00,708415.9468139941,2154027.658521982,1193491.3510780076
2017-01-05 03:00:00,674645.3452470138,2065578.325550012,1126567.8822190128
2017-01-10 06:45:00,702889.1937709936,2090717.4444609832,1144393.9666019909
2017-01-27 20:30:00,785012.8471559876,2430200.2972729816,1391685.473537004
2017-01-20 19:30:00,793360.3166009925,2484997.069468004,1406446.3326969838
2017-01-30 20:05:00,797081.6387279945,2426506.178714,1377117.210706998
2017-01-03 23:10:00,676021.9217200056,2217151.9043589868,1182579.7114000097
2017-01-25 16:40:00,823418.7619849873,2519954.1328130253,1433276.75010699
2017-01-02 09:55:00,668656.887180986,2211134.225084997,1185101.4623269916
2017-01-01 15:35:00,697019.9146709922,2342386.4289869987,1257161.8407209706
2017-01-18 03:55:00,622671.3172130057,1953939.202111032,1062099.6611170103
2017-01-25 20:30:00,804312.699623998,2352030.1830979693,1355873.0212929957
2017-01-11 23:30:00,674798.5734839932,2053791.9643040136,1124688.494904008
2017-01-15 14:45:00,730482.9232619957,2251857.814115989,1279099.352363009
2017-01-26 19:50:00,887063.5202499946,2585981.4412700017,1515277.874890003
2017-01-18 02:20:00,602658.5905300084,1901278.293136016,1015908.7241190056
2017-01-11 15:15:00,745344.253603999,2319513.657413008,1279667.935043023
2017-01-05 14:25:00,719226.4007950097,2406635.795525027,1287905.0561849964
2017-01-04 14:15:00,774307.9485140108,2409317.1092370083,1338552.4766780054
2017-01-16 20:05:00,739899.4557389892,2248780.5854449817,1275661.453597998
2017-01-30 09:55:00,736064.4714760105,2223634.8845389863,1232504.97889601
2017-01-19 18:10:00,731435.8633480131,2307618.7177879782,1302446.448441985
2017-01-27 04:40:00,760626.3407929956,2175933.9141619992,1251932.9084240135
2017-01-07 22:30:00,729793.0690089981,2335738.3594579855,1282336.3127540096
2017-01-20 08:25:00,682277.9600730004,2111753.314020981,1154515.228990997
2017-01-27 15:25:00,768227.471239003,2432925.6674699723,1366439.987443967
2017-01-13 20:45:00,737135.008975992,2289377.882436015,1299219.5610550062
2017-01-20 16:10:00,743135.3535250174,2531804.528557017,1364921.096228993
2017-01-29 01:30:00,682230.1343609878,2056050.9172499727,1133610.4635990108
2017-01-03 14:15:00,717310.3002719998,2330302.9880039827,1260847.8033329963
2017-01-15 16:00:00,755097.7809870051,2336062.052859001,1326811.9833610193
2017-01-03 08:40:00,688347.1569050069,2266634.94795596,1197756.3853950005
2017-01-14 10:30:00,715684.0211410021,2238312.274105035,1247199.0867440305
2017-01-14 19:00:00,763369.911316013,2304734.383844999,1317139.8373730157
2017-01-05 00:35:00,710369.0554150097,2288760.689230024,1238557.6469019854
2017-01-24 15:55:00,769026.9732800011,2439041.764685989,1360837.985720981
2017-01-24 09:45:00,677981.0034470047,2096128.1712200083,1149276.4212040142
2017-01-27 04:35:00,762526.9415790027,2203175.7881769664,1259059.2364300117
2017-01-16 19:00:00,773872.4364429894,2332019.1615989893,1342382.2942530045
2017-01-30 07:40:00,745891.0507199988,2198258.857202028,1232559.1563710228
2017-01-12 10:05:00,706370.7900340062,2222323.313843999,1205704.9310379864
2017-01-28 05:50:00,667558.1873820025,2060982.1237890085,1134181.693743968
2017-01-21 16:25:00,732474.5958979934,2494873.3742789933,1341212.5740740043
2017-01-16 11:50:00,740330.5509660044,2229101.7629219904,1274038.8739429926
2017-01-21 14:25:00,713767.6761370075,2365650.9045940056,1290130.7929559927
2017-01-27 22:00:00,748494.1657160027,2352768.445034006,1321289.147045998
2017-01-28 01:35:00,686168.7285149929,2056833.533122031,1139654.0880710029
2017-01-26 15:00:00,788867.0744329983,2445742.076026946,1386910.1380879877
2017-01-18 06:05:00,632656.0704169985,1932688.1560500048,1051777.5182000035
2017-01-27 17:05:00,818938.2134490134,2508717.6959619764,1432310.819316995
2017-01-26 02:50:00,670849.2036279918,2037172.8513419824,1108864.9019399828
2017-01-13 06:15:00,703057.9034899939,2052350.1784479695,1148369.324831002
2017-01-04 13:55:00,736764.2595999973,2375642.3583910367,1288684.398419008
2017-01-23 05:55:00,649065.1722370009,1988169.749724021,1086542.666828008
2017-01-01 00:35:00,671049.3292029907,2173881.26103097,1164390.1489359955
2017-01-09 18:45:00,739858.3154619933,2326035.104337022,1292871.642997002
2017-01-30 23:30:00,734899.0211720009,2215794.0362780057,1233345.295194975
2017-01-14 12:55:00,699089.8353829994,2140501.2248999984,1210928.537822
2017-01-04 21:20:00,728189.0591709923,2327952.69958002,1265306.9034819996
2017-01-27 01:05:00,748009.0438119939,2165712.2194819865,1225728.5185719894
2017-01-28 11:55:00,740099.2547259959,2324662.1894550184,1306698.2727929926
2017-01-19 17:25:00,734411.1300619899,2409740.182467997,1327816.4426339888
2017-01-20 03:25:00,631797.3013129956,1989149.0188049816,1064339.438199985
2017-01-09 00:40:00,656242.3081010053,2070590.8282369736,1105831.682679005
2017-01-20 05:05:00,633866.4804739964,1921675.8573279912,1052567.7876330009
2017-01-01 07:05:00,641767.4654170069,2061034.559602981,1095852.405131013
2017-01-19 05:30:00,650251.6672839951,1978951.5477410376,1087717.831585993
2017-01-15 18:05:00,762707.3471800028,2303684.9030170054,1324319.7215959956
2017-01-30 07:55:00,758533.1555719844,2243313.605936001,1259434.554103001
2017-01-25 16:25:00,815866.9312369956,2646918.8863399858,1468132.1628860098
2017-01-17 09:25:00,712682.2106720209,2149045.627902,1183968.2394160142
2017-01-05 19:45:00,726465.1561189946,2281391.9252019767,1271072.2940539997
2017-01-15 03:20:00,628573.5837630186,1893465.79238,1033810.5610680012
2017-01-19 03:35:00,613613.4186330065,1882784.5163150136,1017179.7840800004
2017-01-27 21:55:00,764182.4666010081,2402929.4368769904,1352892.991779006
2017-01-25 18:55:00,805262.0589609995,2520953.384772023,1427575.249872997
2017-01-29 00:25:00,713131.6766850045,2199892.8828350427,1210727.780203009
2017-01-18 06:20:00,639842.1155109885,1977629.9025710009,1073013.886864987
2017-01-21 15:55:00,723076.312780998,2334193.041302,1303203.495894005
2017-01-13 03:30:00,647475.485523002,1974856.165258999,1070519.622933997
2017-01-27 23:55:00,705270.8546489812,2185366.250772004,1210653.341369014
2017-01-20 14:15:00,726441.6206189989,2276774.8008180344,1280571.6033649829
2017-01-05 02:10:00,671509.0814089931,2058515.367480041,1124761.1007439997
2017-01-27 11:35:00,729149.1076629972,2238684.476505938,1246023.4985970014
2017-01-01 02:45:00,635862.0989540115,2054346.9022920232,1088367.392815996
2017-01-30 07:00:00,735829.6071959984,2182828.2471069833,1211388.413649988
2017-01-28 11:40:00,730990.096862993,2304923.3574819714,1290060.574109967
2017-01-13 11:50:00,702344.7775909874,2192756.663897026,1202608.9054270042
2017-01-01 15:40:00,699296.0484790131,2334721.2168979933,1255562.7157590156
2017-01-26 19:15:00,862955.8962789926,2501093.1413600184,1462190.0728790003
2017-01-30 09:05:00,746230.9352120116,2190090.568437998,1232951.595307015
2017-01-17 18:20:00,717613.9079870166,2285356.7454559915,1279966.0961080058
2017-01-12 04:40:00,678187.5693910047,2020828.5566259653,1112251.1964180036
2017-01-26 23:20:00,797458.5245050013,2280698.1266819783,1304092.002655001
2017-01-07 21:20:00,731076.0146259974,2318698.7103899955,1293811.9555179926
2017-01-12 22:30:00,714193.4066779927,2171522.080370032,1214963.0541980106
2017-01-05 18:05:00,1084826.8805770064,2811699.118035016,1713988.9249940072
2017-01-15 04:10:00,625239.5204129993,1870145.5986440128,1026637.9358149924
2017-01-04 05:20:00,661143.4631459932,2132489.418511004,1127223.4730729978
2017-01-02 11:45:00,715670.9142180122,2302747.2314209603,1264753.9809900045
2017-01-26 14:15:00,761377.331782991,2333300.2676630127,1319861.316454016
2017-01-21 01:30:00,654128.6733970132,1978712.350032014,1087109.575050994
2017-01-15 00:15:00,683444.7760639911,2110501.790291985,1165473.1089079771
2017-01-05 03:35:00,642626.3142640097,2011159.7660239849,1081604.4444130177
2017-01-15 07:00:00,641584.9960600055,1956509.0601119804,1081107.1963329914
2017-01-10 20:10:00,706297.1764570151,2283459.6349199726,1241311.0830489858
2017-01-12 13:55:00,739108.7360649992,2290572.2998899776,1289871.001499011
2017-01-10 23:50:00,680455.4389520019,2097944.888861989,1136200.530940011
2017-01-24 06:40:00,661001.3959249799,2024867.6449089744,1109264.0816309878
2017-01-16 14:20:00,755682.2410779981,2266242.909552969,1300752.240322992
2017-01-03 21:35:00,692917.9432159978,2370934.395275979,1244542.2565500054
2017-01-18 23:10:00,654682.4033919958,2091603.2008090012,1127154.018618001
